cons_12m,cons_gas_12m,cons_last_month,forecast_cons_12m,forecast_cons_year,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_off_peak,forecast_price_energy_peak,forecast_price_pow_off_peak,has_gas,imp_cons,margin_gross_pow_ele,nb_prod_act,net_margin,pow_max,var_year_price_off_peak_var,var_year_price_peak_var,var_year_price_mid_peak_var,var_year_price_off_peak_fix,var_year_price_peak_fix,var_year_price_mid_peak_fix,var_year_price_off_peak,var_year_price_peak,var_year_price_mid_peak,var_6m_price_off_peak_var,var_6m_price_peak_var,var_6m_price_mid_peak_var,var_6m_price_off_peak_fix,var_6m_price_peak_fix,var_6m_price_mid_peak_fix,var_6m_price_off_peak,var_6m_price_peak,var_6m_price_mid_peak,offpeak_diff_dec_jan_energy,offpeak_diff_dec_jan_power,off_peak_peak_var_mean_diff,peak_mid_peak_var_mean_diff,off_peak_mid_peak_var_mean_diff,off_peak_peak_fix_mean_diff,peak_mid_peak_fix_mean_diff,off_peak_mid_peak_fix_mean_diff,off_peak_peak_var_max_monthly_diff,peak_mid_peak_var_max_monthly_diff,off_peak_mid_peak_var_max_monthly_diff,off_peak_peak_fix_max_monthly_diff,peak_mid_peak_fix_max_monthly_diff,off_peak_mid_peak_fix_max_monthly_diff,tenure,months_end,months_modif_prod,months_renewal,channel_MISSING,channel_ewpakwlliwisiwduibdlfmalxowmwpci,channel_foosdfpfkusacimwkcsosbicdxkicaua,channel_lmkebamcaaclubfxadlmueccxoimlema,channel_usilxuppasemubllopkaafesmlibmsdf,origin_kamkkxfxxuwbdslkwifmmcsiusiuosws,origin_ldkssxwpmemidmecebumciepifcamkci,origin_lxidpiddsbxsbosboudacockeimpuepw
4.330028013516616,0.0,3.4781334281005174,3.161209231095441,3.0633333589517497,0.0,1.321805483857539,0.0590750827851925,0.0,1.6562072696681427,0,170.11,21.36,1,137.3,13.15,4.001166969696951e-06,0.0,0.0,0.0086196665327123,0.0,0.0,0.008623667699682,0.0086196665327123,0.0,4.070992619047616e-06,0.0,0.0,0.0045151040571428,0.0,0.0,0.0045191750497618,0.0,0.0,-0.0037669999999999,0.1777787999999986,0.1498553333333333,0.0,0.1498553333333333,44.35582036,0.0,44.35582036,0.152062,0.0,0.152062,44.44470996,0.0,44.44470996,3,-5,1,6,False,False,True,False,False,False,False,True
3.59659709562646,0.0,0.0,2.7043736147944317,0.0,0.0,1.2362852774480284,0.0675328157029837,0.0372678917311242,1.670309674454459,0,0.0,20.52,1,45.2,13.2,5.679116969697018e-06,1.503432954545008e-07,0.0,3.8181818111259284e-13,0.0,0.0,5.679117351515199e-06,1.503436772726819e-07,0.0,5.099615238095283e-06,1.350021428571065e-07,0.0,0.0,0.0,0.0,5.099615238095283e-06,1.350021428571065e-07,0.0,-0.004628,-1.1999999998124622e-06,0.0813164166666667,0.0885012499999999,0.1698176666666666,44.26693046,0.0,44.26693046,0.0829310000000001,0.0888149999999999,0.171746,44.26693116,0.0,44.26693116,6,-11,59,0,False,False,True,False,False,False,False,True
3.92849826812369,0.0,2.9508514588885464,2.9546958691848597,2.9508514588885464,0.0,2.1720188094245563,0.047367169496106,0.0414412444627091,1.6226183463211574,0,89.98,32.88,1,98.7,27.71,2.0002700151515296e-05,5.155462446969729e-06,1.8983206060606238e-07,0.0205218037044658,0.0154861294186368,0.013233684106305,0.0205418064046173,0.0205269591669127,0.0132338739383656,1.6257816904761908e-05,3.843092571428587e-06,2.5754528571428925e-07,0.0351800415752916,0.026547773597,0.0226865640191124,0.0351962993921964,0.0265516166895714,0.0226868215643982,-0.009328,0.4962492000000083,0.02033925,0.0302112499999999,0.0505505,16.23182184,8.115908519999998,24.34773036,0.022138,0.031941,0.054079,16.291554960000003,8.14577508,24.437330040000003,7,-9,7,1,True,False,False,False,False,False,False,True
3.6261349786353887,0.0,0.0,2.807162809471061,0.0,0.0,1.229681842317676,0.0594475400969478,0.0,1.6562072696681427,0,0.0,30.22,1,71.79,13.2,5.36669481060609e-06,0.0,0.0,0.0064647208082943,0.0,0.0,0.0064700875031049,0.0064647208082943,0.0,4.740343809523749e-06,0.0,0.0,0.0,0.0,0.0,4.740343809523749e-06,0.0,0.0,-0.0045469999999999,0.1777787999999986,0.1512100833333333,0.0,0.1512100833333333,44.40026526,0.0,44.40026526,0.153133,0.0,0.153133,44.44470996,0.0,44.44470996,6,-2,68,9,False,True,False,False,False,True,False,False
6.071235974057919,0.0,5.066940585379412,3.758012865731709,3.634678752178682,0.0,2.556603989486027,0.0475645600665462,0.0409415743152996,1.6191632818997663,0,449.17,66.84,1,484.43,67.0,1.693195715151499e-05,4.325363333333323e-06,8.703760227272421e-07,3.4363636433613887e-12,1.848000001321932e-12,8.797090905166813e-12,1.6931960587878633e-05,4.325366769696966e-06,8.703848198181473e-07,1.5857600238095227e-05,4.1382288095238325e-06,6.942857142834621e-10,0.0,0.0,0.0,1.5857600238095227e-05,4.1382288095238325e-06,6.942857142834621e-10,-0.0066939999999999,3.600000006542814e-06,0.0204716666666666,0.0303774166666667,0.0508490833333333,16.22639236,8.11319378,24.33958614,0.0221359999999999,0.033742,0.055866,16.22639496,8.11319508,24.33959004,6,-11,58,0,False,False,False,True,False,False,False,True
3.5690225860295635,0.0,0.0,2.7508785059299807,0.0,0.0,1.2068258760318498,0.0594475400969478,0.0,1.6562072696681427,0,0.0,34.27,1,70.85,15.0,5.36669481060609e-06,0.0,0.0,0.0064647208082943,0.0,0.0,0.0064700875031049,0.0064647208082943,0.0,4.740343809523749e-06,0.0,0.0,0.0,0.0,0.0,4.740343809523749e-06,0.0,0.0,-0.0045469999999999,0.1777787999999986,0.1512100833333333,0.0,0.1512100833333333,44.40026526,0.0,44.40026526,0.153133,0.0,0.153133,44.44470996,0.0,44.44470996,5,-2,56,8,False,False,True,False,False,False,False,True
4.076458387712152,0.0,3.2127201544178425,3.1570334496612023,3.2127201544178425,0.0,1.4446692309385245,0.066026475824034,0.0356510318859127,1.665659565509497,0,187.65,16.8,1,91.01,13.856,1.4755112242424333e-05,4.917302083333484e-06,0.0,0.1155969584441886,0.0,0.0,0.115611713556431,0.115601875746272,0.0,1.6623892285714333e-05,7.02281928571444e-06,0.0,0.1981663980251662,0.0,0.0,0.1981830219174519,7.02281928571444e-06,0.0,-0.0017969999999999,1.1777784000000011,0.08141025,0.0838770833333332,0.1652873333333333,44.36507876,0.0,44.36507876,0.082931,0.0860549999999999,0.167989,45.44470956,0.0,45.44470956,5,-10,3,1,False,False,False,False,True,False,False,True
4.200056665972214,0.0,3.3010299956639813,3.20100909054101,3.3010299956639813,0.0,2.115976429454818,0.0478622281997394,0.0419438892097088,1.6191632818997663,0,197.42,10.4,2,192.01,20.785,3.135827784090847e-05,1.1259295356060634e-05,2.81960306060606e-06,0.0040213494318,0.0014477568865025,0.0006434870077789,0.0040527077096409,0.004032608727156,0.0006463066108395,1.5667010952380954e-05,3.481215285714265e-06,9.928008095238138e-07,0.0063191237485712,0.0022751079771428,0.0010112832342857,0.0063347907595236,0.0022785891924285,0.0010122760350952,-0.0115179999999999,0.1629156000000051,0.0201911666666666,0.0301849166666666,0.0503760833333333,16.237252359999996,8.118623780000004,24.35587614,0.022136,0.031941,0.054077,16.29155496,8.14577508,24.43733004,4,-9,7,2,False,False,True,False,False,False,False,True
6.194047883975515,0.0,4.2459319543386025,3.4767881679172743,0.0,0.0,0.0,0.0480181793124634,0.0416184595925479,1.6191632818997663,1,0.0,18.12,2,439.83,19.8,1.106971826515156e-05,1.3764855378787796e-06,6.101920909090943e-06,0.0072385356078,0.0026059154732663,0.0011582083541061,0.0072496053260651,0.0072399120933379,0.0011643102750152,1.240575728571426e-05,2.44527823809522e-06,3.1965335714285717e-06,0.0037914742491423,0.0013650647862857,0.0006067699405715,0.003803880006428,0.0013675100645238,0.0006099664741429,-0.00606,0.1629156000000051,0.0204651666666666,0.0292599166666666,0.0497250833333333,16.258972359999998,8.129483780000001,24.38845614,0.022581,0.031859,0.05444,16.29155496,8.14577508,24.43733004,6,-5,65,6,False,False,False,True,False,True,False,False
5.173063832576615,4.261405627074139,4.067703044040066,3.645707120256073,3.6572471298837166,0.0,2.122576275057187,0.0471205972836216,0.0407059572187704,1.6191632818997663,1,432.13,20.64,2,488.92,33.0,6.529051736363641e-05,2.548183408333333e-05,0.0004376842514772,1.1113177460618622,49.514440329404245,22.00642128991843,1.111383036579226,1.1113432278959454,22.006858974169905,0.0001148179214761,3.343684890476189e-05,0.000763573102619,1.8494658879108543,85.08664491291832,37.816291024515145,1.8495807058323304,85.08667834976723,37.81705459761776,-0.008381,0.1629156000000051,0.0237814166666666,0.0340248333333333,0.05780625,18.584823089999997,7.447953930000004,26.03277702,0.0605499999999999,0.085483,0.146033,44.26692996,8.14577508,44.26692996,7,-6,5,4,True,False,False,False,False,True,False,False
3.471731651480051,0.0,0.0,2.6487307109363285,0.0,0.0,1.2265999052073575,0.0590750827851925,0.0,1.6562072696681427,0,0.0,12.82,1,42.59,13.2,4.391109356060598e-06,0.0,0.0,0.0064647692938031,0.0,0.0,0.0064691604031591,0.0064647692938031,0.0,3.992325238095181e-06,0.0,0.0,0.0090302081142854,0.0,0.0,0.0090342004395235,0.0,0.0,-0.0037669999999999,0.1777787999999986,0.1496815833333333,0.0,0.1496815833333333,44.31137536,0.0,44.31137536,0.151367,0.0,0.151367,44.44470996,0.0,44.44470996,5,-8,50,3,False,False,False,False,True,True,False,False
4.674300695480879,0.0,3.1740598077250253,3.436947803080878,3.1740598077250253,0.0,2.1115649354544983,0.0476404556343187,0.0417174949000962,1.6191632818997663,0,141.98,0.7200000000000011,1,365.24,16.5,1.866514384090902e-05,5.161779356060604e-06,5.970442424242688e-08,3.4363636433613887e-12,1.848000001321932e-12,8.797090905166813e-12,1.8665147277272665e-05,5.161782792424247e-06,5.971322133333205e-08,1.6791855285714375e-05,4.668220238095217e-06,8.87722380952388e-08,0.0,0.0,0.0,1.6791855285714375e-05,4.668220238095217e-06,8.87722380952388e-08,-0.008715,3.600000006542814e-06,0.0204763333333333,0.03023025,0.0507065833333333,16.22639236,8.11319378,24.33958614,0.022137,0.031942,0.054079,16.22639496,8.11319508,24.33959004,5,-11,1,0,False,False,True,False,False,False,False,True
4.469335923099129,0.0,0.0,3.51240687128503,0.0,0.0,1.232487866352986,0.0576908222443174,0.0,1.6562072696681427,0,0.0,25.7,1,275.03,13.856,3.734217060606068e-06,0.0,0.0,0.0076619171872032,0.0,0.0,0.0076656514042638,0.0076619171872032,0.0,4.740343809523855e-06,0.0,0.0,0.0,0.0,0.0,4.740343809523855e-06,0.0,0.0,-0.000488,0.1777787999999986,0.1452211666666666,0.0,0.1452211666666666,44.38545026,0.0,44.38545026,0.148405,0.0,0.148405,44.44470996,0.0,44.44470996,6,-4,19,6,True,False,False,False,False,True,False,False
4.463892988985907,0.0,3.1970047280230456,2.920462486387542,0.0,1.462397997898956,1.2837533833325263,0.0729612487710275,0.0,1.6839685119002623,0,0.0,52.56,1,74.78,15.0,4.525994242424223e-06,0.0,0.0,3.490909143860595e-13,0.0,0.0,4.525994591515137e-06,3.490909143860595e-13,0.0,4.740343809523749e-06,0.0,0.0,0.0,0.0,0.0,4.740343809523749e-06,0.0,0.0,-0.0044619999999999,-1.1999999998124622e-06,0.1896546666666666,0.0,0.1896546666666666,45.76093036,0.0,45.76093036,0.1919,0.0,0.1919,45.76093116,0.0,45.76093116,4,-1,0,9,False,False,True,False,False,False,False,True
4.254837993329288,0.0,3.148602654806093,2.98329243306593,2.673941998634088,1.4913616938342726,1.030599721965951,0.0789024843094448,0.0,1.670309674454459,0,94.8,25.57,2,53.47,10.35,0.000661139225356,0.0,0.0,0.7463860572767431,0.0,0.0,0.7470471965020992,0.7463860572767431,0.0,4.740343809523855e-06,0.0,0.0,0.0,0.0,0.0,4.740343809523855e-06,0.0,0.0,0.0481469999999999,1.677778799999999,0.1817904166666666,0.0,0.1817904166666666,45.24563546,0.0,45.24563546,0.205742,0.0,0.205742,45.94470996,0.0,45.94470996,4,-6,5,10,False,False,False,False,True,False,False,True
5.310593487469895,0.0,4.292920299600006,3.761939108892329,3.766338475251288,0.0,2.121822376752185,0.0480142909380547,0.0413986073153272,1.6191632818997663,0,570.45,26.4,1,593.28,26.4,1.6232771477272697e-05,4.045768446969677e-06,1.3067378787878951e-06,0.0040214382914185,0.0014477177849105,0.0006434301266268,0.0040376710628958,0.0040254840598655,0.0006447368645056,1.5857600238095227e-05,4.138228809523824e-06,6.942857142855293e-10,0.0,0.0,0.0,1.5857600238095227e-05,4.138228809523824e-06,6.942857142855293e-10,-0.00677,0.1629156000000051,0.0205448333333333,0.0306332499999999,0.0511780833333333,16.28069392,8.140344559999996,24.42103848,0.0222249999999999,0.0337419999999999,0.055866,16.29155496,8.14577508,24.43733004,6,-1,69,10,False,False,False,True,False,True,False,False
4.485011214578573,0.0,3.3939260065858368,3.4809478530527094,3.3939260065858368,0.0,2.2284516907144,0.0478622281997394,0.0419438892097088,1.6191632818997663,0,240.17,3.32,1,389.08,75.0,1.7659600265151483e-05,4.608482083333329e-06,7.731818181818557e-10,3.4363636433613887e-12,1.848000001321932e-12,8.797090905166813e-12,1.7659603701515127e-05,4.608485519696972e-06,7.819789090870226e-10,1.5857600238095322e-05,4.138228809523784e-06,6.94285714285615e-10,0.0,0.0,0.0,1.5857600238095322e-05,4.138228809523784e-06,6.94285714285615e-10,-0.008161,3.600000006542814e-06,0.0204736666666666,0.0302274166666666,0.0507010833333333,16.22639236,8.11319378,24.33958614,0.022137,0.031942,0.054079,16.22639496,8.11319508,24.33959004,4,-11,25,0,False,False,True,False,False,False,False,True
4.748707318746933,0.0,3.798097932062486,3.4303250417058275,3.5692568333286103,0.0,2.1657486815594145,0.0480181793124634,0.0416184595925479,1.6191632818997663,0,383.22,19.92,1,288.06,16.5,1.6784650022727336e-05,3.394407477272689e-06,2.1928734242424165e-06,0.0064343012662695,0.0023163484558568,0.001029488202603,0.0064510859162923,0.0064376956737468,0.0010316810760272,1.5857600238095322e-05,4.138228809523802e-06,6.94285714285615e-10,0.0,0.0,0.0,1.5857600238095322e-05,4.138228809523802e-06,6.94285714285615e-10,-0.0077939999999999,0.1629156000000051,0.020314,0.0289654166666666,0.0492794166666666,16.26983288,8.134914039999998,24.40474692,0.0225799999999999,0.03186,0.0544399999999999,16.29155496,8.14577508,24.43733004,3,-3,31,8,False,False,True,False,False,False,False,True
4.014772474073064,0.0,3.0542299098633974,3.059930538754727,3.0542299098633974,0.0,2.1219535835452987,0.0471899476948496,0.0412604026037792,1.6191632818997663,0,117.88,4.71,1,145.96,15.001,2.7586332181817856e-05,1.0027410446969783e-05,2.621710628787859e-06,0.0070374281488908,0.0025335452243934,0.001126059598979,0.0070650144810726,0.0070474555593378,0.0011286813096078,1.5457259000000017e-05,3.3187964761905217e-06,4.869699523809578e-07,0.0063191237485709,0.0022751079771428,0.0010112832342857,0.0063345810075709,0.002278426773619,0.0010117702042381,-0.0132589999999998,0.1629156000000051,0.0203615833333333,0.0302483333333333,0.0506099166666666,16.25354236,8.126768779999999,24.38031114,0.022136,0.031941,0.054077,16.29155496,8.14577508,24.43733004,7,-10,1,1,True,False,False,False,False,True,False,False
3.893317811616112,0.0,0.0,3.0718562433099543,0.0,0.0,1.2828486028346449,0.0583519906786228,0.0,1.6562072696681427,0,0.0,34.68,1,123.31,13.856,1.1431750424242372e-05,0.0,0.0,2.94545456505995e-13,0.0,0.0,1.1431750718787828e-05,2.94545456505995e-13,0.0,1.0787603238095188e-05,0.0,0.0,0.0,0.0,0.0,1.0787603238095188e-05,0.0,0.0,-0.0080319999999999,-1.1999999998124622e-06,0.1499226666666666,0.0,0.1499226666666666,44.26693026,0.0,44.26693026,0.153133,0.0,0.153133,44.26693116,0.0,44.26693116,7,-12,1,0,False,False,True,False,False,True,False,False
3.4622482153549976,0.0,2.656098202012832,2.5572544917163422,2.656098202012832,0.0,1.256958152560932,0.0666218158027802,0.036588577550807,1.6562072696681427,0,51.09,34.68,1,35.52,13.856,5.261228335606068e-05,8.468219090908623e-07,0.0,0.0083802259640179,0.0,0.0,0.0084328382473739,0.008381072785927,0.0,7.399209557142864e-05,1.3031853333333106e-06,0.0,0.0075251734285712,0.0,0.0,0.0075991655241427,1.3031853333333106e-06,0.0,-0.00467,0.1777787999999986,0.0798660833333333,0.0882124999999999,0.1680785833333333,44.34100546,0.0,44.34100546,0.084587,0.0888149999999999,0.172468,44.44470996,0.0,44.44470996,6,-1,69,10,True,False,False,False,False,True,False,False
5.129038606727357,0.0,3.962179852908768,2.7094056568000573,0.0,0.0,1.2814878879400813,0.0591406554064559,0.0,1.6562072696681427,0,0.0,37.56,1,51.97,15.0,4.7707942424242765e-06,0.0,0.0,3.490909143860595e-13,0.0,0.0,4.770794591515191e-06,3.490909143860595e-13,0.0,4.740343809523749e-06,0.0,0.0,0.0,0.0,0.0,4.740343809523749e-06,0.0,0.0,-0.0009569999999999,-1.1999999998124622e-06,0.1491916666666666,0.0,0.1491916666666666,44.26693036,0.0,44.26693036,0.151635,0.0,0.151635,44.26693116,0.0,44.26693116,3,-3,20,8,False,False,True,False,False,False,False,True
6.211698681393937,0.0,5.30370351805847,3.641721924765832,3.722716167488495,0.0,1.2412973871099933,0.0651100643482099,0.0349687812478519,1.6562072696681427,1,561.8,29.76,2,391.73,13.2,6.238195553787872e-05,3.486702651515179e-07,0.0,3.490909137917875e-13,0.0,0.0,6.238195588696963e-05,3.486706142424317e-07,0.0,4.828511180952365e-05,3.3584014285714626e-07,0.0,0.0,0.0,0.0,4.828511180952365e-05,3.3584014285714626e-07,0.0,-0.0053509999999999,-1.1999999998124622e-06,0.0777234999999999,0.0844964166666666,0.1622199166666666,44.26693036,0.0,44.26693036,0.0845869999999999,0.085483,0.168422,44.26693116,0.0,44.26693116,4,0,46,10,False,False,False,True,False,False,True,False
3.737272176535544,0.0,0.0,2.9183554114445505,0.0,0.0,1.1690863574870227,0.0590750827851925,0.0,1.6562072696681427,0,0.0,27.69,1,91.33,15.0,4.44015136363633e-06,0.0,0.0,0.0,0.0,0.0,4.44015136363633e-06,0.0,0.0,4.740343809523749e-06,0.0,0.0,0.0,0.0,0.0,4.740343809523749e-06,0.0,0.0,-0.0037859999999999,0.0,0.1499695,0.0,0.1499695,44.44470995999999,0.0,44.44470995999999,0.152062,0.0,0.152062,44.44470996,0.0,44.44470996,4,-4,19,7,False,False,True,False,False,False,False,True
6.29683273419411,5.210882762715613,5.3231365480263655,4.057774854059743,4.016029963076024,0.0,1.2008504980910777,0.0664850753769045,0.0358406224952306,1.6574833359871708,1,1140.35,0.12,2,896.8,15.0,5.679116969696931e-06,1.5034329545454662e-07,0.0,0.0,0.0,0.0,5.679116969696931e-06,1.5034329545454662e-07,0.0,5.099615238095237e-06,1.3500214285714418e-07,0.0,0.0,0.0,0.0,5.099615238095237e-06,1.3500214285714418e-07,0.0,-0.0046279999999999,0.0,0.0829164166666666,0.08671125,0.1696276666666666,44.44470995999999,0.0,44.44470995999999,0.0845309999999999,0.087025,0.171556,44.44470996,0.0,44.44470996,5,-5,61,5,False,False,True,False,False,False,False,True
4.702111592060133,0.0,4.103153502548682,3.699753632766664,4.103153502548682,0.0,2.1554878621412814,0.0473426354058715,0.0409332745429289,1.6191632818997663,0,1234.9,10.95,1,480.74,22.91,1.1708036931818178e-05,8.101715151515218e-07,4.533620265151525e-06,0.0070374281488908,0.0025335452243934,0.001126059598979,0.0070491361858226,0.007038238320406,0.0011305932192441,1.051333928571431e-05,7.275009523809521e-07,4.071005952380966e-06,0.0063191237485709,0.0022751079771428,0.0010112832342857,0.0063296370878566,0.0022758354780952,0.0010153542402381,-0.0066449999999999,0.1629156000000051,0.0205405833333333,0.0294067499999999,0.0499473333333333,16.25354236,8.126768779999999,24.38031114,0.022581,0.031858,0.054439,16.29155496,8.14577508,24.43733004,12,-6,135,5,True,False,False,False,False,False,True,False
3.2043913319193,0.0,0.0,2.4181852429395643,0.0,0.0,1.2000292665537702,0.0646410282370532,0.0,1.6574833359871708,0,0.0,0.12,1,45.78,13.856,4.620635000000025e-06,0.0,0.0,0.0,0.0,0.0,4.620635000000025e-06,0.0,0.0,4.740343809523749e-06,0.0,0.0,0.0,0.0,0.0,4.740343809523749e-06,0.0,0.0,-0.003026,0.0,0.1642985,0.0,0.1642985,44.44470995999999,0.0,44.44470995999999,0.166397,0.0,0.166397,44.44470996,0.0,44.44470996,3,-1,33,10,False,False,False,True,False,False,True,False
4.543074235033532,0.0,3.711385379098452,3.714290352859663,3.711385379098452,0.0,1.2780673308886623,0.0591046485452637,0.0,1.6562072696681427,0,756.16,6.15,1,440.9,13.164,4.637289696969687e-06,0.0,0.0,0.0026337977708941,0.0,0.0,0.0026384350605911,0.0026337977708941,0.0,4.504820952380901e-06,0.0,0.0,0.0045151040571427,0.0,0.0,0.0045196088780951,0.0,0.0,-0.002224,0.1777787999999986,0.1482293333333333,0.0,0.1482293333333333,44.28174536,0.0,44.28174536,0.149902,0.0,0.149902,44.44470996,0.0,44.44470996,4,-10,36,1,False,False,False,False,True,False,False,True
3.99708043547173,4.137069130839408,0.0,3.17377173394782,0.0,0.0,1.8016094880273188,0.0591406554064559,0.0,1.6562072696681427,1,0.0,28.6,2,143.86,13.856,3.711340696969608e-06,0.0,0.0,0.0076618913283488,0.0,0.0,0.0076656026690457,0.0076618913283488,0.0,4.740343809523624e-06,0.0,0.0,0.0,0.0,0.0,4.740343809523624e-06,0.0,0.0,-0.002818,0.1777787999999986,0.1498278333333333,0.0,0.1498278333333333,44.38545035999999,0.0,44.38545035999999,0.1522349999999999,0.0,0.1522349999999999,44.44470996,0.0,44.44470996,5,-3,55,8,False,True,False,False,False,True,False,False
4.452997088015976,4.611829479498374,3.3958503760187813,3.462909864108897,3.3958503760187813,0.0,2.115976429454818,0.0473426354058715,0.0409332745429289,1.6191632818997663,1,245.66,12.03,2,326.31,25.0,2.116297571969699e-05,5.747879901515148e-06,2.2207438636363937e-07,0.0054288350608909,0.0019544659310116,0.0008686989258153,0.0054499980366106,0.0054345829407924,0.0008689210002016,1.9157865952380992e-05,5.221547666666676e-06,3.1909628571429056e-07,0.0075829484982853,0.0027301295725714,0.0012135398811429,0.0076021063642377,0.002735351120238,0.0012138589774286,-0.009391,0.1629156000000051,0.0203591666666666,0.0297636666666666,0.0501228333333333,16.242682359999996,8.121338780000002,24.36402114,0.022138,0.031941,0.054079,16.29155496,8.14577508,24.43733004,4,-8,39,3,False,True,False,False,False,False,False,True
4.975762573553357,0.0,3.5811528919662887,3.391132789674879,3.28443073384452,0.0,2.121887985103681,0.0486887917039843,0.0420830591819565,1.6191632818997663,1,198.3,31.21,2,297.97,23.1,1.591845306060568e-05,4.556612969697001e-06,3.6884347499999993e-06,0.0,0.0,0.0,1.591845306060568e-05,4.556612969697001e-06,3.6884347499999993e-06,1.585760023809476e-05,4.138228809523784e-06,6.942857142855293e-10,0.0,0.0,0.0,1.585760023809476e-05,4.138228809523784e-06,6.942857142855293e-10,-0.004948,0.0,0.0205591666666666,0.0308059166666666,0.0513650833333333,16.291554960000003,8.145775079999996,24.43733004,0.0222259999999999,0.033878,0.05609,16.29155496,8.14577508,24.43733004,6,-2,17,9,False,False,False,True,False,True,False,False
4.589815608066486,0.0,1.0,3.6052845702361993,0.0,0.0,1.2846562827885155,0.0571413631285918,0.0,1.6562072696681427,0,0.0,6.92,1,263.48,10.392,4.85938987878792e-06,0.0,0.0,0.0086196665327123,0.0,0.0,0.0086245259225911,0.0086196665327123,0.0,4.520537952380951e-06,0.0,0.0,0.0045151040571428,0.0,0.0,0.0045196245950952,0.0,0.0,-0.004249,0.1777787999999986,0.1449903333333333,0.0,0.1449903333333333,44.35582036,0.0,44.35582036,0.146956,0.0,0.146956,44.44470996,0.0,44.44470996,4,-9,25,2,False,False,True,False,False,False,False,True
5.979132090187454,0.0,4.835062451008234,3.6165931303232695,3.7013088852280753,0.0,2.157184682201611,0.0473426354058715,0.0409332745429289,1.6191632818997663,0,474.99,60.34,1,475.14,50.0,1.6800727537878678e-05,3.3982987499998823e-06,2.1826788787878687e-06,0.0064343012662695,0.0023163484558568,0.001029488202603,0.0064511019938074,0.0064376995650195,0.0010316708814818,1.585760023809524e-05,4.138228809523634e-06,6.942857142855293e-10,0.0,0.0,0.0,1.585760023809524e-05,4.138228809523634e-06,6.942857142855293e-10,-0.007801,0.1629156000000051,0.0203143333333333,0.0289650833333333,0.0492794166666666,16.26983288,8.134914039999998,24.40474692,0.022581,0.031859,0.05444,16.29155496,8.14577508,24.43733004,4,-3,44,8,False,False,False,True,False,False,True,False
2.1522883443830563,0.0,0.0,1.348888723071438,0.0,0.0,1.2229764498933913,0.0594475400969478,0.0,1.6562072696681427,0,0.0,33.12,1,2.3,13.2,5.551029424242396e-06,0.0,0.0,2.94545456505995e-13,0.0,0.0,5.551029718787853e-06,2.94545456505995e-13,0.0,4.740343809523749e-06,0.0,0.0,0.0,0.0,0.0,4.740343809523749e-06,0.0,0.0,-0.0051499999999999,-1.1999999998124622e-06,0.1506431666666666,0.0,0.1506431666666666,44.26693026,0.0,44.26693026,0.153133,0.0,0.153133,44.26693116,0.0,44.26693116,7,-12,70,0,True,False,False,False,False,True,False,False
3.762903528499057,0.0,2.6263403673750423,2.7805621189570635,2.6263403673750423,0.0,2.115943176939055,0.0464405326619646,0.0400169534752716,1.6191632818997663,0,42.0,36.21,1,60.63,20.0,1.3557204810606055e-05,2.9982262651515137e-06,5.4156337878788095e-06,0.0064343012662695,0.0023163484558568,0.001029488202603,0.0064478584710801,0.0064372994925347,0.0010349038363909,1.585760023809524e-05,4.138228809523784e-06,6.94285714285615e-10,0.0,0.0,0.0,1.585760023809524e-05,4.138228809523784e-06,6.94285714285615e-10,-0.0060759999999999,0.1629156000000051,0.020315,0.0289647499999999,0.04927975,16.26983288,8.134914039999998,24.40474692,0.0225809999999999,0.03186,0.054441,16.29155496,8.14577508,24.43733004,4,-3,19,7,False,False,True,False,False,False,False,True
4.5817221599490985,0.0,3.7707047682157793,3.584901991623252,3.7707047682157793,0.0,2.19506899646859,0.047571177130987,0.0411632381089315,1.6191632818997663,0,576.57,30.0,1,457.63,20.0,1.5670962083333255e-05,3.0587344469696954e-06,3.571920696969685e-06,0.0070375170099823,0.0025335061235934,0.0011260027215971,0.0070531879720656,0.0070405757444293,0.001129574642294,1.585760023809524e-05,4.1382288095238325e-06,6.942857142855293e-10,0.0,0.0,0.0,1.585760023809524e-05,4.1382288095238325e-06,6.942857142855293e-10,-0.006638,0.1629156000000051,0.0203893333333333,0.0291129166666666,0.04950225,16.26440236,8.132198780000003,24.39660114,0.02258,0.03186,0.05444,16.29155496,8.14577508,24.43733004,3,-5,7,6,False,False,True,False,False,False,False,True
3.6015167836500104,3.6182573448404014,0.0,2.7757196449600188,0.0,0.0,1.3066394410242617,0.0587683140289966,0.0,1.6562072696681427,1,0.0,18.62,2,54.99,13.2,3.1067614772725324e-06,0.0,0.0,0.0083802421258029,0.0,0.0,0.0083833488872802,0.0083802421258029,0.0,2.789744999999832e-06,0.0,0.0,0.0075251734285712,0.0,0.0,0.0075279631735712,0.0,0.0,-0.0034229999999998,0.1777787999999986,0.1487847499999999,0.0,0.1487847499999999,44.34100536,0.0,44.34100536,0.1502109999999999,0.0,0.1502109999999999,44.44470996,0.0,44.44470996,7,-6,75,5,True,False,False,False,False,True,False,False
